store;website;has_options;type;attribute_set;config_attributes;category_ids;sku;associated;status;visibility;codarticulo;name;description;short_description;codalternativo;tax_class_id;departamento;seccion;familia;subfamilia;temporada;manufacturer;talla;color;codbarras;norma;tacon;composicion;tipo;refproveedor;descatalogado;visibleweb;fechamodificado;rutaimagen;direccioninternet;documentoasociado;campo_uno;campo_dos;campo_tres;campo_cuatro;campo_cinco;campo_seis;campo_siete;campo_ocho;campo_nueve;idtarifav;price;special_from_date;special_to_date;special_price;qty;is_in_stock;news_from_date;news_to_date;weight;stock_price;special_stockprice;CHECKSUM;repetidos
admin;base;1;configurable;Default;talla,color;1,1,6;MDA191 144308;MDA191 1443083801WHITE,MDA191 1443084001WHITE;Habilitado;Catálogo, Búsqueda;;VESTIDO CAMISA JUNGLA;VESTIDO CAMISA JUNGLA;;;IVA AL 21%;1;1;6;;PV14C;MSGM;;;;;;;141;MDA191 144308;;;;/media/import/fotosweb/msgm/141/vestidocamisajungla2.jpg;;;JUNGLE SHIRT DRESS;100% COTTON;;/media/import/fotosweb/msgm/141/vestidocamisajungla1.jpg;/media/import/fotosweb/msgm/141/vestidocamisajungla2.jpg;;;;STANDARD;;604.96;20/06/14;31/12/50;302.48;;1;;;1;604.96;181.82;;1
admin;base;1;configurable;Default;talla,color;1,1,5;MDB114 144326;MDB114 1443263806LIME,MDB114 1443264006LIME,MDB114 1443264206LIME;Habilitado;Catálogo, Búsqueda;;BERMUDA MACRO PITON;BERMUDA MACRO PITON;;;IVA AL 21%;1;1;5;;PV14C;MSGM;;;;;;;141;MDB114 144326;;;;/media/import/fotosweb/msgm/141/bermudamacropiton2.jpg;;;MACRO PYTHON BERMUDA SHORTS;85% COTTON 15% POLYAMIDE;;/media/import/fotosweb/msgm/141/bermudamacropiton1.jpg;/media/import/fotosweb/msgm/141/bermudamacropiton2.jpg;;SLOT 54;;STANDARD;;304.13;20/06/14;31/12/50;152.07;;1;;;1;304.13;91.74;;1
admin;base;1;configurable;Default;talla,color;1,1,1;MDE117 144363;MDE117 1443633884LTBLUE,MDE117 1443634084LTBLUE,MDE117 1443634284LTBLUE,MDE117 1443634484LTBLUE;Habilitado;Catálogo, Búsqueda;;BLUSA HIBISCUS OPTICAL;BLUSA HIBISCUS OPTICAL;;;IVA AL 21%;1;1;1;;PV14C;MSGM;;;;;;;141;MDE117 144363;;;;/media/import/fotosweb/msgm/141/blusahibiscusoptical2.jpg;;;OPTICAL HIBISCUS BLOUSE;100% SILK;;/media/import/fotosweb/msgm/141/blusahibiscusoptical1.jpg;/media/import/fotosweb/msgm/141/blusahibiscusoptical2.jpg;;SLOT 53;;STANDARD;;345.45;20/06/14;31/12/50;172.73;;1;;;1;345.45;104.13;;1
admin;base;1;configurable;Default;talla,color;1,1,2;MDM170 144315;MDM170 1443153801WHITE,MDM170 1443153810ORANGE,MDM170 1443154001WHITE,MDM170 1443154010ORANGE,MDM170 1443154201WHITE,MDM170 1443154210ORANGE;Habilitado;Catálogo, Búsqueda;;TOP BATISTA RUFFLES;TOP BATISTA RUFFLES;;;IVA AL 21%;1;1;2;;PV14C;MSGM;;;;;;;141;MDM170 144315;;;;/media/import/fotosweb/msgm/141/topbatistarufflesoran2.jpg;;;BRODERIE ANGLAISE FRILL TOP;100% COTTON ;;/media/import/fotosweb/msgm/141/topbatistarufflesoran1.jpg;/media/import/fotosweb/msgm/141/topbatistarufflesoran2.jpg;;;;STANDARD;;243.80;20/06/14;31/12/50;122.31;;1;;;1;243.80;73.55;;1
admin;base;1;configurable;Default;talla,color;1,1,2;MDM196 144385;MDM196 1443853801WHITE,MDM196 1443853899BLACK,MDM196 1443854001WHITE,MDM196 1443854099BLACK,MDM196 1443854201WHITE,MDM196 1443854299BLACK;Habilitado;Catálogo, Búsqueda;;TANK 77 PLISADO;TANK 77 PLISADO;;;IVA AL 21%;1;1;2;;PV14C;MSGM;;;;;;;141;MDM196 144385;;;;/media/import/fotosweb/msgm/141/tank77plisadoblk2.jpg;;;77 PLEATED TANK;100% POLYESTER;;/media/import/fotosweb/msgm/141/tank77plisadoblk1.jpg;/media/import/fotosweb/msgm/141/tank77plisadoblk2.jpg;;SLOT 54;;STANDARD;;127.27;20/06/14;31/12/50;63.64;;1;;;1;127.27;38.84;;1
admin;base;1;configurable;Default;talla,color;1,1,3;MDM212 144379;MDM212 144379L01WHITE,MDM212 144379M01WHITE,MDM212 144379S01WHITE;Habilitado;Catálogo, Búsqueda;;SUDADERA LOGO TROPICO;SUDADERA LOGO TROPICO;;;IVA AL 21%;1;1;3;;PV14C;MSGM;;;;;;;141;MDM212 144379;;;;/media/import/fotosweb/msgm/141/sudaderalogotropico2.jpg;;;TROPICAL LOGO SWEATSHIRT;100% COTTON ;;/media/import/fotosweb/msgm/141/sudaderalogotropico1.jpg;/media/import/fotosweb/msgm/141/sudaderalogotropico2.jpg;;SLOT 54;;STANDARD;;141.32;20/06/14;31/12/50;71.07;;1;;;1;141.32;42.98;;1
admin;base;1;configurable;Default;talla,color;1,1,4;PCD06 FLW;PCD06 FLW42MULTI,PCD06 FLW44MULTI,PCD06 FLW46MULTI;Habilitado;Catálogo, Búsqueda;;CAZADORA FLORES PLUMON;CAZADORA FLORES PLUMON;;;IVA AL 21%;1;1;4;;PV14C;PCUBE;;;;;;;141;PCD06 FLW;;;;/media/import/fotosweb/p_cube/141/cazadora_flores2.jpg;;;FLOWERS PRINT DOWN JACKET;100% POLYESTER;;/media/import/fotosweb/p_cube/141/cazadora_flores1.jpg;/media/import/fotosweb/p_cube/141/cazadora_flores2.jpg;;;;IT;;241.32;20/06/14;31/12/50;120.66;;1;;;1;241.32;72.73;;1
admin;base;1;configurable;Default;talla,color;1,1,4;PCD06 FLY;PCD06 FLY40ACQUA,PCD06 FLY40LIGHT BLUE,PCD06 FLY42ACQUA,PCD06 FLY42LIGHT BLUE,PCD06 FLY44ACQUA,PCD06 FLY44LIGHT BLUE,PCD06 FLY46ACQUA,PCD06 FLY46LIGHT BLUE;Habilitado;Catálogo, Búsqueda;;CAZADORA MINI RUFFLES PLUMON;CAZADORA MINI RUFFLES PLUMON;;;IVA AL 21%;1;1;4;;PV14C;PCUBE;;;;;;;141;PCD06 FLY;;;;/media/import/fotosweb/p_cube/141/cazadora_miniruffles2.jpg;;;MINI FRILL DOWN JACKET;100% POLYESTER;;/media/import/fotosweb/p_cube/141/cazadora_miniruffles1.jpg;/media/import/fotosweb/p_cube/141/cazadora_miniruffles2.jpg;;;;IT;;241.32;20/06/14;31/12/50;120.66;;1;;;1;241.32;72.73;;1
admin;base;1;configurable;Default;talla,color;1,1,5;190;190SUNICO,190XSUNICO;Habilitado;Catálogo, Búsqueda;;LEGGINGS FOULARD NAVY;LEGGINGS FOULARD NAVY;;;IVA AL 21%;1;1;5;;PV14C;ITALIAN CRAZY;;;;;;;141;190;;;;/media/import/fotosweb/italian_crazy/141/leggings_foulardnavy2.jpg;;;NAVY FOULARD LEGGINGS;80% POLYAMIDE 20% ELASTANE;;/media/import/fotosweb/italian_crazy/141/leggings_foulardnavy1.jpg;/media/import/fotosweb/italian_crazy/141/leggings_foulardnavy2.jpg;;;;STANDARD;;89.26;20/06/14;31/12/50;44.63;;1;;;1;89.26;27.27;;1
admin;base;1;configurable;Default;talla,color;1,1,5;110*;110*SUNICO,110*XSUNICO;Habilitado;Catálogo, Búsqueda;;LEGGINGS ERMELLINO DAMA;LEGGINGS ERMELLINO DAMA;;;IVA AL 21%;1;1;5;;PV14C;ITALIAN CRAZY;;;;;;;141;110*;;;;/media/import/fotosweb/italian_crazy/141/leggings_dama2.jpg;;;DAME ERMELLINO LEGGINGS;80% POLYAMIDE 20% ELASTANE;;/media/import/fotosweb/italian_crazy/141/leggings_dama1.jpg;/media/import/fotosweb/italian_crazy/141/leggings_dama2.jpg;;;;STANDARD;;89.26;20/06/14;31/12/50;44.63;;1;;;1;89.26;27.27;;1
