store;website;has_options;type;attribute_set;config_attributes;category_ids;sku;associated;status;visibility;codarticulo;name;description;short_description;codalternativo;tax_class_id;departamento;seccion;familia;subfamilia;temporada;manufacturer;talla;color;codbarras;norma;tacon;composicion;tipo;refproveedor;descatalogado;visibleweb;fechamodificado;rutaimagen;direccioninternet;documentoasociado;campo_uno;campo_dos;campo_tres;campo_cuatro;campo_cinco;campo_seis;campo_siete;campo_ocho;campo_nueve;idtarifav;price;special_from_date;special_to_date;special_price;qty;is_in_stock;news_from_date;news_to_date;weight;stock_price;special_stockprice;CHECKSUM
admin;base;0;simple;Default;;;ASM023SBUNICANAVYBLUE;;Habilitado;Not Visible Individually;107116;GORRA MEOW MARINO;GORRA MEOW MARINO;;-1;IVA AL 21%;1;2;2;;OI13C;ADEEN;UNICA;NAVYBLUE;1071161;;;;1000;ASM023SB;;F;01/01/99;/media/import/fotosweb/adeen/141/gorra_meow.jpg;;;MEOW NAVY CAP;WOOL BLEND -ACRYLIC;Gorra Adeen Meow en mezcla de lana con decoración de letras en acrílico Meow. Decoración en parte trasera. ;/media/import/fotosweb/adeen/141/gorra_meow1.jpg;/media/import/fotosweb/adeen/141/gorra_meow2.jpg;Adeen Meow snapback hat in wool blend with decoration of acrylic letter Meow. Charm at the back.;SLOT 54;F;OS;4;150.41;27/11/14;30/12/50;75.21;.00;1;10/03/14;09/04/14;1;150.41;75.21;1881600378
admin;base;1;configurable;Default;talla,color;1,2,2;ASM023SB;ASM023SBUNICANAVYBLUE;Habilitado;Catálogo, Búsqueda;;GORRA MEOW MARINO;GORRA MEOW MARINO;;;IVA AL 21%;1;2;2;;OI13C;ADEEN;;;;;;;1000;ASM023SB;;;;/media/import/fotosweb/adeen/141/gorra_meow2.jpg;;;MEOW NAVY CAP;WOOL BLEND -ACRYLIC;Gorra Adeen Meow en mezcla de lana con decoración de letras en acrílico Meow. Decoración en parte trasera. ;/media/import/fotosweb/adeen/141/gorra_meow1.jpg;/media/import/fotosweb/adeen/141/gorra_meow2.jpg;Adeen Meow snapback hat in wool blend with decoration of acrylic letter Meow. Charm at the back.;SLOT 54;;OS;;150.41;27/11/14;30/12/50;75.21;;1;;;1;150.41;75.21;
admin;base;1;configurable;Default;talla,color;1,2,2;ASM023SB;ASM023SBUNICANAVYBLUE;Habilitado;Catálogo, Búsqueda;;GORRA MEOW MARINO;GORRA MEOW MARINO;;;IVA AL 21%;1;2;2;;OI13C;ADEEN;;;;;;;1000;ASM023SB;;;;/media/import/fotosweb/adeen/141/gorra_meow1.jpg;;;MEOW NAVY CAP;WOOL BLEND -ACRYLIC;Gorra Adeen Meow en mezcla de lana con decoración de letras en acrílico Meow. Decoración en parte trasera. ;/media/import/fotosweb/adeen/141/gorra_meow1.jpg;/media/import/fotosweb/adeen/141/gorra_meow2.jpg;Adeen Meow snapback hat in wool blend with decoration of acrylic letter Meow. Charm at the back.;SLOT 54;;OS;;150.41;27/11/14;30/12/50;75.21;;1;;;1;150.41;75.21;
admin;base;1;configurable;Default;talla,color;1,2,2;ASM023SB;ASM023SBUNICANAVYBLUE;Habilitado;Catálogo, Búsqueda;;GORRA MEOW MARINO;GORRA MEOW MARINO;;;IVA AL 21%;1;2;2;;OI13C;ADEEN;;;;;;;1000;ASM023SB;;;;/media/import/fotosweb/adeen/141/gorra_meow.jpg;;;MEOW NAVY CAP;WOOL BLEND -ACRYLIC;Gorra Adeen Meow en mezcla de lana con decoración de letras en acrílico Meow. Decoración en parte trasera. ;/media/import/fotosweb/adeen/141/gorra_meow1.jpg;/media/import/fotosweb/adeen/141/gorra_meow2.jpg;Adeen Meow snapback hat in wool blend with decoration of acrylic letter Meow. Charm at the back.;SLOT 54;;OS;;150.41;27/11/14;30/12/50;75.21;;1;;;1;150.41;75.21;
admin;base;0;simple;Default;;;B24700CARTON8CARTON;;Habilitado;Not Visible Individually;116559;SNEAKERS STAN SMITH PONY;SNEAKERS STAN SMITH PONY;;;IVA AL 21%;2;3;1;;OI15C;ADIDAS ORIGINALS;8;CARTON;1165594;;;;152;B24700CARTON;;F;01/01/99;/media/import/fotosweb/adidas/152/adidas_152-027_0.jpg;;;STAN SMITH PONY HAIR SNEAKERS;50% Acrylic, 50% Leather;;/media/import/fotosweb/adidas/152/adidas_152-027_1.jpg;/media/import/fotosweb/adidas/152/adidas_152-027_2.jpg;;;F;UK;4;104.96;;;;.00;1;27/08/15;26/09/15;1;;;108536805
admin;base;1;configurable;Default;talla,color;2,3,1;B24700CARTON;B24700CARTON8CARTON;Habilitado;Catálogo, Búsqueda;;SNEAKERS STAN SMITH PONY;SNEAKERS STAN SMITH PONY;;;IVA AL 21%;2;3;1;;OI15C;ADIDAS ORIGINALS;;;;;;;152;B24700CARTON;;;;/media/import/fotosweb/adidas/152/adidas_152-027_2.jpg;;;STAN SMITH PONY HAIR SNEAKERS;50% Acrylic, 50% Leather;;/media/import/fotosweb/adidas/152/adidas_152-027_1.jpg;/media/import/fotosweb/adidas/152/adidas_152-027_2.jpg;;;;UK;;104.96;;;;;1;;;1;;;
admin;base;1;configurable;Default;talla,color;2,3,1;B24700CARTON;B24700CARTON8CARTON;Habilitado;Catálogo, Búsqueda;;SNEAKERS STAN SMITH PONY;SNEAKERS STAN SMITH PONY;;;IVA AL 21%;2;3;1;;OI15C;ADIDAS ORIGINALS;;;;;;;152;B24700CARTON;;;;/media/import/fotosweb/adidas/152/adidas_152-027_1.jpg;;;STAN SMITH PONY HAIR SNEAKERS;50% Acrylic, 50% Leather;;/media/import/fotosweb/adidas/152/adidas_152-027_1.jpg;/media/import/fotosweb/adidas/152/adidas_152-027_2.jpg;;;;UK;;104.96;;;;;1;;;1;;;
admin;base;1;configurable;Default;talla,color;2,3,1;B24700CARTON;B24700CARTON8CARTON;Habilitado;Catálogo, Búsqueda;;SNEAKERS STAN SMITH PONY;SNEAKERS STAN SMITH PONY;;;IVA AL 21%;2;3;1;;OI15C;ADIDAS ORIGINALS;;;;;;;152;B24700CARTON;;;;/media/import/fotosweb/adidas/152/adidas_152-027_0.jpg;;;STAN SMITH PONY HAIR SNEAKERS;50% Acrylic, 50% Leather;;/media/import/fotosweb/adidas/152/adidas_152-027_1.jpg;/media/import/fotosweb/adidas/152/adidas_152-027_2.jpg;;;;UK;;104.96;;;;;1;;;1;;;
