store;website;has_options;type;attribute_set;config_attributes;category_ids;sku;associated;status;visibility;codarticulo;name;description;short_description;codalternativo;tax_class_id;departamento;seccion;familia;subfamilia;temporada;manufacturer;talla;color;codbarras;norma;tacon;composicion;tipo;refproveedor;descatalogado;visibleweb;fechamodificado;rutaimagen;direccioninternet;documentoasociado;campo_uno;campo_dos;campo_tres;campo_cuatro;campo_cinco;campo_seis;campo_siete;campo_ocho;campo_nueve;idtarifav;price;special_from_date;special_to_date;special_price;qty;is_in_stock;news_from_date;news_to_date;weight;stock_price;special_stockprice;CHECKSUM;repetidos
admin;base;1;configurable;Default;talla,color;1,1,6;349215 RDF04;349215 RDF04381037LEOPAR,349215 RDF04401037LEOPAR,349215 RDF04421037LEOPAR;Habilitado;Catálogo, Búsqueda;;VESTIDO LEOPARDO HALTER;VESTIDO LEOPARDO HALTER;;;IVA AL 21%;1;1;6;;OI14P;MCQ;;;;;;;142;349215 RDF04;;;;/media/import/fotosweb/mcq/142/mcq06_2.jpg;;;HALTER LEOPARD DRESS;62% COTTON 38% RAYON;;/media/import/fotosweb/mcq/142/mcq06_1.jpg;/media/import/fotosweb/mcq/142/mcq06_2.jpg;;SLOT 81;;IT;;690.08;09/01/15;31/12/50;345.45;;1;;;1;690.08;207.44;;1
admin;base;1;configurable;Default;talla,color;1,1,7;349225 RDF07;349225 RDF07381008BLACK/,349225 RDF07401008BLACK/,349225 RDF07421008BLACK/;Habilitado;Catálogo, Búsqueda;;FALDA ENCAJE BICOLOR;FALDA ENCAJE BICOLOR;;;IVA AL 21%;1;1;7;;OI14P;MCQ;;;;;;;142;349225 RDF07;;;;/media/import/fotosweb/mcq/142/falda_encajebicolor2.jpg;;;TWO TONED LACE SKIRT;100% NYLON ;;/media/import/fotosweb/mcq/142/falda_encajebicolor1.jpg;/media/import/fotosweb/mcq/142/falda_encajebicolor2.jpg;;SLOT 67;;IT;;452.89;09/01/15;31/12/50;226.45;;1;;;1;452.89;136.36;;1
admin;base;1;configurable;Default;talla,color;1,1,4;350080263340;3500802633400998GREY,3500802633401998GREY,3500802633402998GREY;Habilitado;Catálogo, Búsqueda;;BLAZER ARGYLE;BLAZER ARGYLE;;;IVA AL 21%;1;1;4;;OI14P;MONCLER GAMME BLEU;;;;;;;142;350080263340;;;;/media/import/fotosweb/moncler/142/moncler116_2.jpg;;;ARGYLE BLAZER;100% POLYAMIDE 100% CUPRO ;;/media/import/fotosweb/moncler/142/moncler116_1.jpg;/media/import/fotosweb/moncler/142/moncler116_2.jpg;;SLOT 86;;STANDARD;;1228.93;09/01/15;31/12/50;614.88;;1;;;1;1228.93;369.42;;1
admin;base;1;configurable;Default;talla,color;1,1,2;351838 RDJ41;351838 RDJ41M1037LEOBLA,351838 RDJ41S1037LEOBLA,351838 RDJ41XS1037LEOBLA;Habilitado;Catálogo, Búsqueda;;TANK LEOPARDO BASICO;TANK LEOPARDO BASICO;;;IVA AL 21%;1;1;2;;OI14P;MCQ;;;;;;;142;351838 RDJ41;;;;/media/import/fotosweb/mcq/142/mcq05_2.jpg;;;BASIC LEOPARD TANK;100% COTTON;;/media/import/fotosweb/mcq/142/mcq05_1.jpg;/media/import/fotosweb/mcq/142/mcq05_2.jpg;;SLOT 80;;STANDARD;;205.79;09/01/15;31/12/50;103.31;;1;;;1;205.79;61.98;;1
admin;base;1;configurable;Default;talla,color;1,1,6;357442 QDE40;357442 QDE40406750POWDER,357442 QDE40426750POWDER;Habilitado;Catálogo, Búsqueda;;VESTIDO BICOLOR POWDER ;VESTIDO BICOLOR POWDER ;;;IVA AL 21%;1;1;6;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;357442 QDE40;;;;/media/import/fotosweb/a_mcqueen/142/vestido_bicolor2.jpg;;;POWDER TWO TONED DRESS;50% ACETATE 50% RAYON;;/media/import/fotosweb/a_mcqueen/142/vestido_bicolor1.jpg;/media/import/fotosweb/a_mcqueen/142/vestido_bicolor2.jpg;;SLOT 69;;IT;;909.09;09/01/15;31/12/50;454.55;;1;;;1;909.09;272.73;;1
admin;base;1;configurable;Default;talla,color;1,1,6;360187 QDB28;360187 QDB28404110DNAVY,360187 QDB28424110DNAVY,360187 QDB28464110DNAVY;Habilitado;Catálogo, Búsqueda;;VESTIDO CADI COLA;VESTIDO CADI COLA;;;IVA AL 21%;1;1;6;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360187 QDB28;;;;/media/import/fotosweb/a_mcqueen/142/vestido_cadicola2.jpg;;;TAIL CADI DRESS;100% SILK;;/media/import/fotosweb/a_mcqueen/142/vestido_cadicola1.jpg;/media/import/fotosweb/a_mcqueen/142/vestido_cadicola2.jpg;;SLOT 69;;IT;;931.40;09/01/15;31/12/50;466.12;;1;;;1;931.40;280.17;;1
admin;base;1;configurable;Default;talla,color;1,1,5;360489 QDM01;360489 QDM01380904BLUE/S,360489 QDM01400904BLUE/S,360489 QDM01420904BLUE/S;Habilitado;Catálogo, Búsqueda;;JEANS PIPING PLATA;JEANS PIPING PLATA;;;IVA AL 21%;1;1;5;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360489 QDM01;;;;/media/import/fotosweb/a_mcqueen/142/jeans_pipingplata2.jpg;;;SILVER PIPING JEANS;98% COTTON 2% SPANDEX;;/media/import/fotosweb/a_mcqueen/142/jeans_pipingplata1.jpg;/media/import/fotosweb/a_mcqueen/142/jeans_pipingplata2.jpg;;SLOT ASOCIADO 31;;IT;;313.22;09/01/15;31/12/50;157.02;;1;;;1;313.22;94.21;;1
admin;base;1;configurable;Default;talla,color;1,3,4;360608 WLBG0;360608 WLBG0369970POWDER,360608 WLBG0379970POWDER,360608 WLBG0389970POWDER,360608 WLBG0399970POWDER,360608 WLBG0409970POWDER;Habilitado;Catálogo, Búsqueda;;PUMPS PITON P. METAL;PUMPS PITON P. METAL;;;IVA AL 21%;1;3;4;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360608 WLBG0;;;;/media/import/fotosweb/a_mcqueen/142/pump_piton2.jpg;;;METAL POINTED PYTHON PUMPS;100% MASKED WATER SNAKE;;/media/import/fotosweb/a_mcqueen/142/pump_piton1.jpg;/media/import/fotosweb/a_mcqueen/142/pump_piton2.jpg;;SLOT 69;;IT;;680.99;09/01/15;31/12/50;340.50;;1;;;1;680.99;204.96;;1
admin;base;1;configurable;Default;talla,color;1,3,5;360614 WLBI2;360614 WLBI2369965POW/GU,360614 WLBI2379965POW/GU,360614 WLBI2389965POW/GU,360614 WLBI2399965POW/GU,360614 WLBI2409965POW/GU;Habilitado;Catálogo, Búsqueda;;SANDALIAS PITON BICOL;SANDALIAS PITON BICOL;;;IVA AL 21%;1;3;5;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360614 WLBI2;;;;/media/import/fotosweb/a_mcqueen/142/sandaliapitonbicol2.jpg;;;TWO TONED PYTHON SANDALS;100% PYTHON SKIN - 100% LAMB SKIN;;/media/import/fotosweb/a_mcqueen/142/sandaliapitonbicol1.jpg;/media/import/fotosweb/a_mcqueen/142/sandaliapitonbicol2.jpg;;SLOT 75;;IT;;452.89;09/01/15;31/12/50;226.45;;1;;;1;452.89;136.36;;1
admin;base;1;configurable;Default;talla,color;1,3,8;360625 WHC80;360625 WHC80361223GREY,360625 WHC80371223GREY,360625 WHC80381223GREY,360625 WHC80391223GREY,360625 WHC80401223GREY;Habilitado;Catálogo, Búsqueda;;PEEPTOES NAPPA PUNK;PEEPTOES NAPPA PUNK;;;IVA AL 21%;1;3;8;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360625 WHC80;;;;/media/import/fotosweb/a_mcqueen/142/peeptoe_nappa2.jpg;;;PUNK NAPPA PEEPTOES;100% GOAT SKIN;;/media/import/fotosweb/a_mcqueen/142/peeptoe_nappa1.jpg;/media/import/fotosweb/a_mcqueen/142/peeptoe_nappa2.jpg;;SLOT 80;;IT;;529.75;09/01/15;31/12/50;265.29;;1;;;1;529.75;159.50;;1
admin;base;1;configurable;Default;talla,color;1,3,8;360658 WHC80;360658 WHC80361000BLACK,360658 WHC80371000BLACK,360658 WHC80381000BLACK,360658 WHC80391000BLACK,360658 WHC80401000BLACK;Habilitado;Catálogo, Búsqueda;;BOOTIES STUDS BIKER;BOOTIES STUDS BIKER;;;IVA AL 21%;1;3;8;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360658 WHC80;;;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen12_2.jpg;;;BIKER STUDS BOOTIES;100% GOAT SKIN;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen12_1.jpg;/media/import/fotosweb/a_mcqueen/142/a_mcqueen12_2.jpg;;SLOT 80;;IT;;666.12;09/01/15;31/12/50;333.06;;1;;;1;666.12;200.00;;1
admin;base;1;configurable;Default;talla,color;1,1,2;360772 QDL19;360772 QDL19381000BLACK,360772 QDL19401000BLACK;Habilitado;Catálogo, Búsqueda;;TSHIRT OVER JEWELLERY;TSHIRT OVER JEWELLERY;;;IVA AL 21%;1;1;2;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360772 QDL19;;;;/media/import/fotosweb/a_mcqueen/142/tshirt_overjewellery2.jpg;;;JEWELLERY OVER T-SHIRT;100% COTTON;;/media/import/fotosweb/a_mcqueen/142/tshirt_overjewellery1.jpg;/media/import/fotosweb/a_mcqueen/142/tshirt_overjewellery2.jpg;;SLOT ASOCIADO 32;;IT;;393.39;09/01/15;31/12/50;196.69;;1;;;1;393.39;118.18;;1
admin;base;1;configurable;Default;talla,color;1,1,2;360779 QDL14;360779 QDL14381076BLK/IV,360779 QDL14389000WHITE,360779 QDL14401076BLK/IV,360779 QDL14409000WHITE,360779 QDL14421076BLK/IV;Habilitado;Catálogo, Búsqueda;;T-SHIRT FOX CHAIN PRINT;T-SHIRT FOX CHAIN PRINT;;;IVA AL 21%;1;1;2;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;360779 QDL14;;;;/media/import/fotosweb/a_mcqueen/142/tshirt_foxchainblk2.jpg;;;FOX CHAIN PRINTED T-SHIRT;100% COTTON;;/media/import/fotosweb/a_mcqueen/142/tshirt_foxchainblk1.jpg;/media/import/fotosweb/a_mcqueen/142/tshirt_foxchainblk2.jpg;;SLOT ASOCIADO 32;;IT;;307.44;09/01/15;31/12/50;153.72;;1;;;1;307.44;92.56;;1
admin;base;1;configurable;Default;talla,color;1,1,6;361407 Q1VQR;361407 Q1VQRL6777POWDER,361407 Q1VQRM6777POWDER,361407 Q1VQRS6777POWDER,361407 Q1VQRXS6777POWDER;Habilitado;Catálogo, Búsqueda;;VESTIDO SPINE LACE TUBO;VESTIDO SPINE LACE TUBO;;;IVA AL 21%;1;1;6;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;361407 Q1VQR;;;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen23_2.jpg;;;SPINE LACE BODYCON DRESS;54% RAYON 46% SILK;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen23_1.jpg;/media/import/fotosweb/a_mcqueen/142/a_mcqueen23_2.jpg;;SLOT ASOCIADO 41;;STANDARD;;694.21;09/01/15;31/12/50;347.11;;1;;;1;694.21;208.26;;1
admin;base;1;configurable;Default;talla,color;1,1,4;361501 Q5KIC;361501 Q5KIC381005BLK/SI,361501 Q5KIC401005BLK/SI,361501 Q5KIC421005BLK/SI;Habilitado;Catálogo, Búsqueda;;PERFECTO STUDS CUERO;PERFECTO STUDS CUERO;;;IVA AL 21%;1;1;4;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;361501 Q5KIC;;;;/media/import/fotosweb/a_mcqueen/142/perfecto_studscuero2.jpg;;;STUDS LEATHER PERFECTO JACKET;100% LAMB SKIN;;/media/import/fotosweb/a_mcqueen/142/perfecto_studscuero1.jpg;/media/import/fotosweb/a_mcqueen/142/perfecto_studscuero2.jpg;;SLOT ASOCIADO 31;;IT;;2849.59;09/01/15;31/12/50;1424.79;;1;;;1;2849.59;855.37;;1
admin;base;1;configurable;Default;talla,color;1,1,4;362217 Q1RKP;362217 Q1RKPS1353DKGREY,362217 Q1RKPS1353DKGREY;Habilitado;Catálogo, Búsqueda;;CARDIGAN CALTO CHUNCKY;CARDIGAN CALTO CHUNCKY;;;IVA AL 21%;1;1;4;;OI14P;ALEXANDER MCQUEEN;;;;;;;142;362217 Q1RKP;;;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen19_2.jpg;;;TURTLE NECK CHUNKY PULLOVER;92% WOOL 8% CASHMERE;;/media/import/fotosweb/a_mcqueen/142/a_mcqueen19_1.jpg;/media/import/fotosweb/a_mcqueen/142/a_mcqueen19_2.jpg;;SLOT 87;;STANDARD;;630.58;09/01/15;31/12/50;315.70;;1;;;1;630.58;189.26;;1
admin;base;1;configurable;Default;talla,color;1,1,4;3624 0712;3624 071210YELLOW,3624 07128YELLOW;Habilitado;Catálogo, Búsqueda;;CHAQUETON PRINT PITON;CHAQUETON PRINT PITON;;;IVA AL 21%;1;1;4;;OI14C;SIMONE ROCHA;;;;;;;142;3624 0712;;;;/media/import/fotosweb/simone_rocha/142/simone_rocha07_2.jpg;;;EMBOSSED PYTHON LEATHER COAT;100% SNAKESKIN;;/media/import/fotosweb/simone_rocha/142/simone_rocha07_1.jpg;/media/import/fotosweb/simone_rocha/142/simone_rocha07_2.jpg;;SLOT ASOCIADO 42;;STANDARD;;2444.63;09/01/15;31/12/50;1222.31;;1;;;1;2444.63;733.88;;1
admin;base;1;configurable;Default;talla,color;1,1,6;3743 0048;3743 004810BLACK,3743 00488BLACK;Habilitado;Catálogo, Búsqueda;;VESTIDO BORDADO PLASTICO;VESTIDO BORDADO PLASTICO;;;IVA AL 21%;1;1;6;;OI14C;SIMONE ROCHA;;;;;;;142;3743 0048;;;;/media/import/fotosweb/simone_rocha/142/simone_rocha09_2.jpg;;;PLASTIC EMBROIDERY DRESS;100% POLYETHANE;;/media/import/fotosweb/simone_rocha/142/simone_rocha09_1.jpg;/media/import/fotosweb/simone_rocha/142/simone_rocha09_2.jpg;;SLOT 89;;STANDARD;;962.81;09/01/15;31/12/50;289.26;;1;;;1;962.81;289.26;;1
admin;base;1;configurable;Default;talla,color;1,1,4;3DCUPID BOMBER;3DCUPID BOMBERUNICAMULTI;Habilitado;Catálogo, Búsqueda;;BOMBER CUPIDO;BOMBER CUPIDO;;;IVA AL 21%;1;1;4;;OI14C;WONDER ANATOMIE;;;;;;;142;3DCUPID BOMBER;;;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie03_2.jpg;;;CUPID BOMBER JACKET;100% POLYESTER;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie03_1.jpg;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie03_2.jpg;;SLOT 91;;OS;;866.94;09/01/15;31/12/50;260.33;;1;;;1;866.94;260.33;;1
admin;base;1;configurable;Default;talla,color;1,1,4;3DERROR BOMBER;3DERROR BOMBERUNICAMULTI;Habilitado;Catálogo, Búsqueda;;BOMBER ERROR;BOMBER ERROR;;;IVA AL 21%;1;1;4;;OI14C;WONDER ANATOMIE;;;;;;;142;3DERROR BOMBER;;;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie02_2.jpg;;;ERROR BOMBER JACKET;;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie02_1.jpg;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie02_2.jpg;;SLOT 91;;OS;;866.94;09/01/15;31/12/50;260.33;;1;;;1;866.94;260.33;;1
admin;base;1;configurable;Default;talla,color;1,1,6;3DVENUS;3DVENUSUNICAWHITE;Habilitado;Catálogo, Búsqueda;;VESTIDO VENUS MARMOL;VESTIDO VENUS MARMOL;;;IVA AL 21%;1;1;6;;OI14C;WONDER ANATOMIE;;;;;;;142;3DVENUS;;;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie06_2.jpg;;;MARBLE VENUS DRESS;100% POLYESTER;;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie06_1.jpg;/media/import/fotosweb/wonder_anatomie/142/wonder_anatomie06_2.jpg;;SLOT 91;;OS;;566.94;09/01/15;31/12/50;283.47;;1;;;1;566.94;170.25;;1
admin;base;1;configurable;Default;talla,color;2,1,6;410808553227999;4108085532279992GREY/BK,4108085532279995GREY/BK;Habilitado;Catálogo, Búsqueda;;CAZADORA DETALLE FLUOR;CAZADORA DETALLE FLUOR;;;IVA AL 21%;2;1;6;;PV15C;MONCLER;;;;;;;151;410808553227999;;;;/media/import/fotosweb/moncler/151/moncler-075_2.jpg;;;NEON DETAIL JACKET;;;/media/import/fotosweb/moncler/151/moncler-075_1.jpg;/media/import/fotosweb/moncler/151/moncler-075_2.jpg;;SLOT 117;;NUMERIC SIZE;;447.11;;;;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,4;450V39;450V39360099MULTI,450V39380099MULTI;Habilitado;Catálogo, Búsqueda;;CAZADORA TARTAN GRANDE;CAZADORA TARTAN GRANDE;;;IVA AL 21%;1;1;4;;OI14P;CARVEN;;;;;;;142;450V39;;;;/media/import/fotosweb/carven/142/carven09_2.jpg;;;BIG TARTAN JACKET;100% FLEECE WOOL;;/media/import/fotosweb/carven/142/carven09_1.jpg;/media/import/fotosweb/carven/142/carven09_2.jpg;;SLOT ASOCIADO 40;;FR;;632.23;09/01/15;31/12/50;316.53;;1;;;1;632.23;190.08;;1
admin;base;1;configurable;Default;talla,color;7,4,1;454501;45450110014GREY/TU,45450110132WHITE/P,4545015014GREY/TU,4545015132WHITE/P,4545016014GREY/TU,4545016132WHITE/P,4545017014GREY/TU,4545017132WHITE/P,4545018014GREY/TU,4545018132WHITE/P,4545019014GREY/TU,4545019132WHITE/P;Habilitado;Catálogo, Búsqueda;;SNEAKERS PICO 4;SNEAKERS PICO 4;;;IVA AL 21%;7;4;1;;OI14P;NIKE;;;;;;;142;454501;;;;/media/import/fotosweb/nike/142/sneakerspico4wht2.jpg;;;PEAK 4 SNEAKERS;;;/media/import/fotosweb/nike/142/sneakerspico4wht1.jpg;/media/import/fotosweb/nike/142/sneakerspico4wht2.jpg;;;;US;;22.31;09/01/15;31/12/50;11.57;;1;;;1;22.31;7.44;;1
admin;base;1;configurable;Default;talla,color;1,1,4;467081563407;4670815634070992,4670815634071992;Habilitado;Catálogo, Búsqueda;;CAZADORA CAMU JAQUARD;CAZADORA CAMU JAQUARD;;;IVA AL 21%;1;1;4;;OI14C;MONCLER GAMME ROUGE;;;;;;;142;467081563407;;;;/media/import/fotosweb/moncler/142/moncler118_2.jpg;;;CAMOUFLAGE JAQUARD JACKET;61% POLYESTER 30% WOOL 9% POLYAMIDE;;/media/import/fotosweb/moncler/142/moncler118_1.jpg;/media/import/fotosweb/moncler/142/moncler118_2.jpg;;SLOT 90;;STANDARD;;1520.66;09/01/15;31/12/50;760.33;;1;;;1;1520.66;456.20;;1
admin;base;1;configurable;Default;talla,color;1,4,1;46BC34 46019;46BC34 46019UNICAD17VINACCI;Habilitado;Catálogo, Búsqueda;;BOLSO GR NEWTON PELO;BOLSO GR NEWTON PELO;;;IVA AL 21%;1;4;1;;OI14P;EMILIO PUCCI;;;;;;;142;46BC34 46019;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci11_2.jpg;;;BIG NEWTON HAIRY HANDBAG;100% LAMB FUR -100% BUFFALO SKIN;;/media/import/fotosweb/emilio_pucci/142/emiliopucci11_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci11_2.jpg;;SLOT 88;;OS;;1296.69;09/01/15;31/12/50;648.76;;1;;;1;1296.69;389.26;;1
admin;base;1;configurable;Default;talla,color;1,1,9;46RA66 46618;46RA66 4661840D17VINACCI,46RA66 4661842D17VINACCI;Habilitado;Catálogo, Búsqueda;;ABRIGO FOX BERENJENA;ABRIGO FOX BERENJENA;;;IVA AL 21%;1;1;9;;OI14P;EMILIO PUCCI;;;;;;;142;46RA66 46618;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci04_2.jpg;;;AUBERGINE FOX COAT;88% WOOL 9% NYLON 3% ELASTANE;;/media/import/fotosweb/emilio_pucci/142/emiliopucci04_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci04_2.jpg;;SLOT 75;;IT;;2484.30;09/01/15;31/12/50;1242.15;;1;;;1;2484.30;745.45;;1
admin;base;1;configurable;Default;talla,color;1,1,6;46RG06 46617;46RG06 4661738D17VINACCI,46RG06 4661740D17VINACCI,46RG06 4661742D17VINACCI,46RG06 4661744D17VINACCI,46RG06 4661746D17VINACCI;Habilitado;Catálogo, Búsqueda;;VESTIDO INSERTO ENCAJE;VESTIDO INSERTO ENCAJE;;;IVA AL 21%;1;1;6;;OI14P;EMILIO PUCCI;;;;;;;142;46RG06 46617;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci09_2.jpg;;;LACE INSERT DRESS;85% RAYON 11% NYLON 4% ELASTANE;;/media/import/fotosweb/emilio_pucci/142/emiliopucci09_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci09_2.jpg;;SLOT 75;;IT;;897.52;09/01/15;31/12/50;448.76;;1;;;1;897.52;269.42;;1
admin;base;1;configurable;Default;talla,color;1,1,6;46RG40 46782;46RG40 4678238009ROSSO,46RG40 4678240009ROSSO;Habilitado;Catálogo, Búsqueda;;VESTIDO BORDADO SUZANI;VESTIDO BORDADO SUZANI;;;IVA AL 21%;1;1;6;;OI14P;EMILIO PUCCI;;;;;;;142;46RG40 46782;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci13_2.jpg;;;SUZANI EMBROIDERY DRESS;100% SILK;;/media/import/fotosweb/emilio_pucci/142/emiliopucci13_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci13_2.jpg;;SLOT 88;;IT;;3738.02;09/01/15;31/12/50;1495.04;;1;;;1;3738.02;1121.49;;1
admin;base;1;configurable;Default;talla,color;1,1,6;46RG68 46663;46RG68 4666338999NERO,46RG68 4666340999NERO,46RG68 4666342999NERO,46RG68 4666344999NERO;Habilitado;Catálogo, Búsqueda;;VESTIDO FRANJA SUZANI;VESTIDO FRANJA SUZANI;;;IVA AL 21%;1;1;6;;OI14P;EMILIO PUCCI;;;;;;;142;46RG68 46663;;;;/media/import/fotosweb/emilio_pucci/142/vestido_franjasuzani2.jpg;;;SUZANI BAND DRESS;100% SILK;;/media/import/fotosweb/emilio_pucci/142/vestido_franjasuzani1.jpg;/media/import/fotosweb/emilio_pucci/142/vestido_franjasuzani2.jpg;;SLOT 65;;IT;;1276.86;09/01/15;31/12/50;638.84;;1;;;1;1276.86;383.47;;1
admin;base;1;configurable;Default;talla,color;1,1,6;46RH50 46637;46RH50 4663738B44ROSSO,46RH50 4663742B44ROSSO;Habilitado;Catálogo, Búsqueda;;VESTIDO LARGO ENCAJE;VESTIDO LARGO ENCAJE;;;IVA AL 21%;1;1;6;;OI14P;EMILIO PUCCI;;;;;;;142;46RH50 46637;;;;/media/import/fotosweb/emilio_pucci/142/vestido_largoencaje2.jpg;;;LONG LACE DRESS;75% RAYON 25% NYLON;;/media/import/fotosweb/emilio_pucci/142/vestido_largoencaje1.jpg;/media/import/fotosweb/emilio_pucci/142/vestido_largoencaje2.jpg;;SLOT 65;;IT;;1507.44;09/01/15;31/12/50;753.72;;1;;;1;1507.44;452.89;;1
admin;base;1;configurable;Default;talla,color;1,1,6;46RI56 46717;46RI56 4671738D17VINACCI,46RI56 4671742D17VINACCI,46RI56 4671744D17VINACCI;Habilitado;Catálogo, Búsqueda;;VESTIDO ESCOTADO ENCAJE;VESTIDO ESCOTADO ENCAJE;;;IVA AL 21%;1;1;6;;OI14P;EMILIO PUCCI;;;;;;;142;46RI56 46717;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci02_2.jpg;;;V-NECK LACE DRESS;75% RAYON  25% NYLON;;/media/import/fotosweb/emilio_pucci/142/emiliopucci02_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci02_2.jpg;;SLOT 88;;IT;;1503.31;09/01/15;31/12/50;752.07;;1;;;1;1503.31;451.24;;1
admin;base;1;configurable;Default;talla,color;1,1,5;46RT05 46603;46RT05 4660338099PANNA,46RT05 4660340099PANNA,46RT05 4660342099PANNA;Habilitado;Catálogo, Búsqueda;;PANTALON BOLSILLOS MILITAR;PANTALON BOLSILLOS MILITAR;;;IVA AL 21%;1;1;5;;OI14P;EMILIO PUCCI;;;;;;;142;46RT05 46603;;;;/media/import/fotosweb/emilio_pucci/142/emiliopucci06_2.jpg;;;MILITARY POCKETS TROUSERS;98% VIRGIN WOOL 2% ELASTANE;;/media/import/fotosweb/emilio_pucci/142/emiliopucci06_1.jpg;/media/import/fotosweb/emilio_pucci/142/emiliopucci06_2.jpg;;SLOT 75;;IT;;747.11;09/01/15;31/12/50;373.55;;1;;;1;747.11;224.79;;1
admin;base;1;configurable;Default;talla,color;1,1,7;46RV55 46603;46RV55 4660338099PANNA,46RV55 4660338999NERO,46RV55 4660340099PANNA,46RV55 4660340999NERO,46RV55 4660342099PANNA,46RV55 4660342999NERO,46RV55 4660344999NERO;Habilitado;Catálogo, Búsqueda;;FALDA PEPLUM LATERAL;FALDA PEPLUM LATERAL;;;IVA AL 21%;1;1;7;;OI14P;EMILIO PUCCI;;;;;;;142;46RV55 46603;;;;/media/import/fotosweb/emilio_pucci/142/falda_peplumlateralblk2.jpg;;;SIDED PEPLUM SKIRT;98% VIRGIN WOOL 2% ELASTANE;;/media/import/fotosweb/emilio_pucci/142/falda_peplumlateralblk1.jpg;/media/import/fotosweb/emilio_pucci/142/falda_peplumlateralblk2.jpg;;SLOT 65;;IT;;423.14;09/01/15;31/12/50;211.57;;1;;;1;423.14;127.27;;1
admin;base;1;configurable;Default;talla,color;1,3,2;4W3N010CC06;4W3N010CC0637C394GRENAT,4W3N010CC0637C836ASPHAL,4W3N010CC0638C394GRENAT,4W3N010CC0638C836ASPHAL,4W3N010CC0639C394GRENAT,4W3N010CC0639C836ASPHAL,4W3N010CC0640C394GRENAT,4W3N010CC0640C836ASPHAL;Habilitado;Catálogo, Búsqueda;;BOOTIES PLATAFORMA ANTE;BOOTIES PLATAFORMA ANTE;;;IVA AL 21%;1;3;2;;OI14C;ALAIA;;;;;;;142;4W3N010CC06;;;;/media/import/fotosweb/alaia/142/alaia10_2.jpg;;;SUEDE PLATFORM BOOTIES;100% GOAT LEATHER;;/media/import/fotosweb/alaia/142/alaia10_1.jpg;/media/import/fotosweb/alaia/142/alaia10_2.jpg;;;;IT;;837.19;09/01/15;31/12/50;419.01;;1;;;1;837.19;251.24;;1
admin;base;1;configurable;Default;talla,color;1,3,2;4W3N040CN05;4W3N040CN0537C613FORET,4W3N040CN0538C613FORET,4W3N040CN0539C613FORET;Deshabilitado;Catálogo, Búsqueda;;BOOTIES PLATAFORMA MILITAR;BOOTIES PLATAFORMA MILITAR;;;IVA AL 21%;1;3;2;;OI14C;ALAIA;;;;;;;142;4W3N040CN05;;;;/media/import/fotosweb/alaia/142/alaia12_2.jpg;;;MILITARY PLATFORM BOOTIES;100% CALF LEATHER;;/media/import/fotosweb/alaia/142/alaia12_1.jpg;/media/import/fotosweb/alaia/142/alaia12_2.jpg;;;;IT;;800.00;09/01/15;31/12/50;400.00;;1;;;1;;;;1
