store;website;has_options;type;attribute_set;config_attributes;category_ids;sku;associated;status;visibility;codarticulo;name;description;short_description;codalternativo;tax_class_id;departamento;seccion;familia;subfamilia;temporada;manufacturer;talla;color;codbarras;norma;tacon;composicion;tipo;refproveedor;descatalogado;visibleweb;fechamodificado;rutaimagen;direccioninternet;documentoasociado;campo_uno;campo_dos;campo_tres;campo_cuatro;campo_cinco;campo_seis;campo_siete;campo_ocho;campo_nueve;idtarifav;price;special_from_date;special_to_date;special_price;qty;is_in_stock;news_from_date;news_to_date;weight;stock_price;special_stockprice;CHECKSUM;repetidos
admin;base;1;configurable;Default;talla,color;1,3,5;JEANETTE99;JEANETTE9937MULTI,JEANETTE9938MULTI,JEANETTE9939MULTI,JEANETTE9940MULTI;Habilitado;Catálogo, Búsqueda;;SANDALIAS JEANETTE STRETCH METÁLICO;SANDALIAS JEANETTE STRETCH METÁLICO;;;IVA AL 21%;1;3;5;;PV15C;CASTANER;;;;;;;151;JEANETTE99;;;;/media/import/fotosweb/castaner/151/castaner-002_2.jpg;;;METALLIC STRETCH JEANETTE SANDALS;;;/media/import/fotosweb/castaner/151/castaner-002_1.jpg;/media/import/fotosweb/castaner/151/castaner-002_2.jpg;;;;IT;;90.91;;;;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;TB504CWHTNVY;TB504CWHTNVYUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS THOM BROWNE;GAFAS THOM BROWNE;;;IVA AL 21%;4;3;2;;ANUAL;THOM BROWNE;;;;;;;1000;TB504CWHTNVY;;;;/media/import/fotosweb/thom_browne/1000/thom_browne010_2.jpg;;;THOM BROWNE SUNGLASSES;100% Acetate;;/media/import/fotosweb/thom_browne/1000/thom_browne010_1.jpg;/media/import/fotosweb/thom_browne/1000/thom_browne010_2.jpg;;SLOT 134;;STANDARD;;447.11;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;ARISTOCRAT 2076;ARISTOCRAT 2076UNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;ARISTOCRAT 2076;;;;/media/import/fotosweb/dita/1000/dita-007_2.jpg;;;DITA ARISTOCRAT 18CT GOLD SUNGLASSES;100% Metal (Other);;/media/import/fotosweb/dita/1000/dita-007_1.jpg;/media/import/fotosweb/dita/1000/dita-007_2.jpg;;SLOT 134;;OS;;487.60;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;MACHFOUR 2070B;MACHFOUR 2070BUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;MACHFOUR 2070B;;;;/media/import/fotosweb/dita/1000/dita-008_2.jpg;;;DITA MACHFOUR 18CT GOLD SUNGLASSES;100% Acetate;;/media/import/fotosweb/dita/1000/dita-008_1.jpg;/media/import/fotosweb/dita/1000/dita-008_2.jpg;;SLOT 134;;OS;;682.64;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;MACHTWO 2031B G;MACHTWO 2031B GUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;MACHTWO 2031B G;;;;/media/import/fotosweb/dita/1000/dita-014_2.jpg;;;DITA MACHTWO 18CT GOLD SUNGLASSES;100% Acetate;;/media/import/fotosweb/dita/1000/dita-014_1.jpg;/media/import/fotosweb/dita/1000/dita-014_2.jpg;;SLOT 134;;OS;;604.96;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;FLIGHT004 7804C;FLIGHT004 7804CUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;FLIGHT004 7804C;;;;/media/import/fotosweb/dita/1000/dita-009_2.jpg;;;DITA FLIGHT004 18CT GOLD SUNGLASSES;100% Metal (Other);;/media/import/fotosweb/dita/1000/dita-009_1.jpg;/media/import/fotosweb/dita/1000/dita-009_2.jpg;;SLOT 134;;OS;;371.07;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;JOURNEY 24001A;JOURNEY 24001AUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;JOURNEY 24001A;;;;/media/import/fotosweb/dita/1000/dita-017_2.jpg;;;DITA JOURNEY24001A 18CT GOLD SUNGLASSES;;;/media/import/fotosweb/dita/1000/dita-017_1.jpg;/media/import/fotosweb/dita/1000/dita-017_2.jpg;;;;STANDARD;;351.24;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,2;JOURNEY 24001C;JOURNEY 24001CUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 12KT GOLD;GAFAS DITA 12KT GOLD;;;IVA AL 21%;4;3;2;;ANUAL;DITA EYEWEAR;;;;;;;1000;JOURNEY 24001C;;;;/media/import/fotosweb/dita/1000/dita-018_2.jpg;;;DITA JOURNEY 12CT GOLD SUNGLASSES;100% Steel;;/media/import/fotosweb/dita/1000/dita-018_1.jpg;/media/import/fotosweb/dita/1000/dita-018_2.jpg;;;;OS;;351.24;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;BELIEVER 23008A;BELIEVER 23008AUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;1;;ANUAL;DITA EYEWEAR;;;;;;;1000;BELIEVER 23008A;;;;/media/import/fotosweb/dita/1000/dita-011_2.jpg;;;DITA BELIEVER 18CT GOLD SUNGLASSES;100% Metal (Other);;/media/import/fotosweb/dita/1000/dita-011_1.jpg;/media/import/fotosweb/dita/1000/dita-011_2.jpg;;SLOT 134;;OS;;351.24;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;HURRICANE22025C;HURRICANE22025CUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA ;GAFAS DITA ;;;IVA AL 21%;4;3;1;;ANUAL;DITA EYEWEAR;;;;;;;1000;HURRICANE22025C;;;;/media/import/fotosweb/dita/1000/dita-012_2.jpg;;;DITA HURRICANE SUNGLASSES;100% Acetate;;/media/import/fotosweb/dita/1000/dita-012_1.jpg;/media/import/fotosweb/dita/1000/dita-012_2.jpg;;SLOT 134;;STANDARD;;292.56;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;HURRICANE22025A;HURRICANE22025AUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA ;GAFAS DITA ;;;IVA AL 21%;4;3;1;;ANUAL;DITA EYEWEAR;;;;;;;1000;HURRICANE22025A;;;;/media/import/fotosweb/dita/1000/dita-013_2.jpg;;;DITA HURRICANE SUNGLASSES;100% Acetate;;/media/import/fotosweb/dita/1000/dita-013_1.jpg;/media/import/fotosweb/dita/1000/dita-013_2.jpg;;SLOT 134;;STANDARD;;292.56;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;WESTBOUND19015A;WESTBOUND19015AUNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS DITA 18KT GOLD;GAFAS DITA 18KT GOLD;;;IVA AL 21%;4;3;1;;ANUAL;DITA EYEWEAR;;;;;;;1000;WESTBOUND19015A;;;;/media/import/fotosweb/dita/1000/dita-010_2.jpg;;;DITA WESTBOUND SUNGLASSES;50% Acetate, 50% Metal (Other);;/media/import/fotosweb/dita/1000/dita-010_1.jpg;/media/import/fotosweb/dita/1000/dita-010_2.jpg;;SLOT 134;;STANDARD;;332.23;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;AF000;AF000UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME SHAMSIN 100 ML;PERFUME SHAMSIN 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;ATELIER FLOU;;;;;;;1000;AF000;;;;;;;SHAMSIN 100 ML PERFUME;;;;;;;;STANDARD;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;AF001;AF001UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME PARADIS 100 ML;PERFUME PARADIS 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;ATELIER FLOU;;;;;;;1000;AF001;;;;;;;PARADIS 100 ML PERFUME;;;;;;;;;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;AF102;AF102UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME KATANA 100 ML;PERFUME KATANA 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;ATELIER FLOU;;;;;;;1000;AF102;;;;;;;KATANA 100 ML PERFUME;;;;;;;;STANDARD;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;760272;760272UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME SENSUAL ORCHID EXTRAIT 100ML;PERFUME SENSUAL ORCHID EXTRAIT 100ML;;;IVA AL 21%;4;1;1;;ANUAL;LAURENT MAZZONE;;;;;;;1000;760272;;;;;;;SENSUAL ORCHID EXTRAIT OF PERFUME 100 ML;;;;;;;;;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;763907;763907UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME EPINE MORTELLE EXTRAIT 100ML;PERFUME EPINE MORTELLE EXTRAIT 100ML;;;IVA AL 21%;4;1;1;;ANUAL;LAURENT MAZZONE;;;;;;;1000;763907;;;;;;;EPINE MORTELLE EXTRAIT OF PERFUME 100 ML;;;;;;;;;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;760326;760326UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME ARMY OF LOVERS EXTRAIT 100 ML;PERFUME ARMY OF LOVERS EXTRAIT 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;LAURENT MAZZONE;;;;;;;1000;760326;;;;;;;ARMY OF LOVERS EXTRAIT OF PERFUME 100 ML;;;;;;;;STANDARD;;243.80;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;760302;760302UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME HARD LEATHER EXTRAIT 100 ML;PERFUME HARD LEATHER EXTRAIT 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;LAURENT MAZZONE;;;;;;;1000;760302;;;;;;;HARD LEATHER EXTRAIT OF PERFUME 100 ML ;;;;;;;;STANDARD;;243.80;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;760296;760296UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME CHEMISE BLANCHE EXTRAIT 100 ML;PERFUME CHEMISE BLANCHE EXTRAIT 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;LAURENT MAZZONE;;;;;;;1000;760296;;;;;;;CHEMISE BLANCE EXTRAIT OF PERFUME 100 ML;;;;;;;;STANDARD;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;972101;972101UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME DALI FABULOUS 1 EDP 100 ML SPRAY;PERFUME DALI FABULOUS 1 EDP 100 ML SPRAY;;;IVA AL 21%;4;1;1;;ANUAL;SALVADOR DALI;;;;;;;1000;972101;;;;;;;DALI FABULOUS 1 EDP 100 ML SPRAY PERFUME;;;;;;;;STANDARD;;144.63;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;972102;972102UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME DALI FABULOUS 2 EDP 100 ML SPRAY;PERFUME DALI FABULOUS 2 EDP 100 ML SPRAY;;;IVA AL 21%;4;1;1;;ANUAL;SALVADOR DALI;;;;;;;1000;972102;;;;;;;DALI FABULOUS 2 EDP 100 ML SPRAY PERFUME;;;;;;;;;;144.63;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;972103;972103UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME DALI FABULOUS 3 EDP 100 ML SPRAY;PERFUME DALI FABULOUS 3 EDP 100 ML SPRAY;;;IVA AL 21%;4;1;1;;ANUAL;SALVADOR DALI;;;;;;;1000;972103;;;;;;; DALI FABULOUS 3 EDP 100 ML SPRAY PERFUME;;;;;;;;STANDARD;;144.63;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;972104;972104UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME DALI FABULOUS 4 EDP 100 ML SPRAY;PERFUME DALI FABULOUS 4 EDP 100 ML SPRAY;;;IVA AL 21%;4;1;1;;ANUAL;SALVADOR DALI;;;;;;;1000;972104;;;;;;;DALI FABULOUS 4 EDP 100 ML SPRAY PERFUME;;;;;;;;STANDARD;;144.63;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,1,1;AF104;AF104UNICAUNICO;Habilitado;Catálogo, Búsqueda;;PERFUME AMARCORD 100 ML;PERFUME AMARCORD 100 ML;;;IVA AL 21%;4;1;1;;ANUAL;ATELIER FLOU;;;;;;;1000;AF104;;;;;;;AMARCORD 100 ML PERFUME;;;;;;;;STANDARD;;161.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,6;DE258;DE25846BLUELEOPAR;Habilitado;Catálogo, Búsqueda;;VESTIDO BAJOS LEOPARDO;VESTIDO BAJOS LEOPARDO;;;IVA AL 21%;1;1;6;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;DE258;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-002_2.jpg;;;LEOPARD HEMLINE DRESS;100% Viscose;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-002_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-002_2.jpg;;;;IT;;991.74;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,6;169A;169A40WHT/BLACK;Habilitado;Catálogo, Búsqueda;;VESTIDO MANO ESTRELLA LAZADA;VESTIDO MANO ESTRELLA LAZADA;;;IVA AL 21%;1;1;6;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;169A;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-003_2.jpg;;;HAND STAR BOW DRESS;92% Silk, 8% Spandex/Elastane;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-003_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-003_2.jpg;;;;IT;;991.74;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,6;D161;D16140BLACK;Habilitado;Catálogo, Búsqueda;;VESTIDOS EFECTO ABRIGO CRUZADO;VESTIDOS EFECTO ABRIGO CRUZADO;;;IVA AL 21%;1;1;6;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;D161;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-006_2.jpg;;;DOUBLE BREASTED EFFECT DRESS;92% Silk, 8% Spandex/Elastane;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-006_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-006_2.jpg;;;;IT;;991.74;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,6;DE160V14;DE160V1440BLACK;Habilitado;Catálogo, Búsqueda;;VESTIDO ROSTRO MANOS ANILLOS;VESTIDO ROSTRO MANOS ANILLOS;;;IVA AL 21%;1;1;6;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;DE160V14;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-005_2.jpg;;;HANDS FACE RINGS DRESS;92% Silk, 8% Spandex/Elastane;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-005_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-005_2.jpg;;;;IT;;991.74;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,6;D165;D16538BLK/WHT;Habilitado;Catálogo, Búsqueda;;VESTIDO MANOS BICOLOR;VESTIDO MANOS BICOLOR;;;IVA AL 21%;1;1;6;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;D165;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-004_2.jpg;;;TWO TONE HANDS DRESS;92% Silk, 8% Spandex/Elastane;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-004_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-004_2.jpg;;;;IT;;661.16;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;1,1,8;D1008A;D1008A40BLACK;Habilitado;Catálogo, Búsqueda;;CHALECO MANOS ROSTROS;CHALECO MANOS ROSTROS;;;IVA AL 21%;1;1;8;;OI14C;ALEXANDER TEREKHOV;;;;;;;142;D1008A;;;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-001_2.jpg;;;HANDS FACE VEST;92% Silk, 8% Spandex/Elastane;;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-001_1.jpg;/media/import/fotosweb/alexander_terekhof/151/alexander_terekhof-001_2.jpg;;;;IT;;495.87;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,1,5;LA087930342470;LA08793034247048BLUE;Habilitado;Catálogo, Búsqueda;;JEANS SLIM OSCURO;JEANS SLIM OSCURO;;;IVA AL 21%;2;1;5;;PV15P;DSQUARED2;;;;;;;151;LA087930342470;;;;/media/import/fotosweb/dsquared2/151/dsquared2-172_2.jpg;;;SLIM DARK JEANS;;;/media/import/fotosweb/dsquared2/151/dsquared2-172_1.jpg;/media/import/fotosweb/dsquared2/151/dsquared2-172_2.jpg;;;;;;289.26;15/06/15;31/12/50;173.55;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,1,5;LA067830330470;LA06783033047048BLUE;Habilitado;Catálogo, Búsqueda;;JEANS SKINNY OSCURO;JEANS SKINNY OSCURO;;;IVA AL 21%;2;1;5;;PV15P;DSQUARED2;;;;;;;151;LA067830330470;;;;/media/import/fotosweb/dsquared2/151/dsquared2-173_2.jpg;;;DARK SKINNY JEANS;;;/media/import/fotosweb/dsquared2/151/dsquared2-173_1.jpg;/media/import/fotosweb/dsquared2/151/dsquared2-173_2.jpg;;;;STANDARD;;326.45;15/06/15;31/12/50;195.87;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,1,5;LA072139781520;LA07213978152048LTBLUE;Habilitado;Catálogo, Búsqueda;;PANTALON PITILLO COLOR;PANTALON PITILLO COLOR;;;IVA AL 21%;2;1;5;;PV15P;DSQUARED2;;;;;;;151;LA072139781520;;;;/media/import/fotosweb/dsquared2/151/dsquared2-174_2.jpg;;;SKINNY COLOR TROUSERS;;;/media/import/fotosweb/dsquared2/151/dsquared2-174_1.jpg;/media/import/fotosweb/dsquared2/151/dsquared2-174_2.jpg;;;;STANDARD;;253.72;15/06/15;31/12/50;152.89;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,1,5;LA071130281470;LA07113028147048BLUE;Habilitado;Catálogo, Búsqueda;;JEANS COOL GUY MANCHAS;JEANS COOL GUY MANCHAS;;;IVA AL 21%;2;1;5;;PV15P;DSQUARED2;;;;;;;151;LA071130281470;;;;/media/import/fotosweb/dsquared2/151/dsquared2-175_2.jpg;;;STAINED COOL GUY JEANS;;;/media/import/fotosweb/dsquared2/151/dsquared2-175_1.jpg;/media/import/fotosweb/dsquared2/151/dsquared2-175_2.jpg;;;;STANDARD;;326.45;15/06/15;31/12/50;195.87;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,1,6;AM06109165961;AM0610916596148BLACK,AM0610916596150BLACK;Habilitado;Catálogo, Búsqueda;;CHAQUETA HOJA CANADA;CHAQUETA HOJA CANADA;;;IVA AL 21%;2;1;6;;PV15P;DSQUARED2;;;;;;;151;AM06109165961;;;;/media/import/fotosweb/dsquared2/151/dsquared2-171_2.jpg;;;CANADA LEAF JACKET;;;/media/import/fotosweb/dsquared2/151/dsquared2-171_1.jpg;/media/import/fotosweb/dsquared2/151/dsquared2-171_2.jpg;;;;STANDARD;;2041.32;15/06/15;31/12/50;1224.79;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,2,1;A800380630555;A80038063055556BLACK;Habilitado;Catálogo, Búsqueda;;CINTURON LETRAS LATERAL;CINTURON LETRAS LATERAL;;;IVA AL 21%;2;2;1;;PV15C;MOSCHINO;;;;;;;151;A800380630555;;;;/media/import/fotosweb/moschino/151/moschino-126_2.jpg;;;LETTERS BELT;100% Calf Leather;;/media/import/fotosweb/moschino/151/moschino-126_1.jpg;/media/import/fotosweb/moschino/151/moschino-126_2.jpg;;;;IT;;185.12;15/06/15;31/12/50;111.57;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,2,1;A801180580555;A80118058055548BLACK,A80118058055556BLACK;Habilitado;Catálogo, Búsqueda;;CINTURON LETRAS GUNMETAL;CINTURON LETRAS GUNMETAL;;;IVA AL 21%;2;2;1;;PV15C;MOSCHINO;;;;;;;151;A801180580555;;;;/media/import/fotosweb/moschino/151/moschino-127_2.jpg;;;GUNMETAL LETTERS BELT;;;/media/import/fotosweb/moschino/151/moschino-127_1.jpg;/media/import/fotosweb/moschino/151/moschino-127_2.jpg;;;;;;217.36;15/06/15;31/12/50;130.58;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,4,5;A740280541555;A740280541555UNICABLACK;Habilitado;Catálogo, Búsqueda;;MACUTO SMILEY BANDERA;MACUTO SMILEY BANDERA;;;IVA AL 21%;2;4;5;;PV15C;MOSCHINO;;;;;;;151;A740280541555;;;;/media/import/fotosweb/moschino/151/moschino-128_2.jpg;;;SMILEY FLAG BACKPACK;;Alto: 60 cm<br/>Ancho:  33 cm<br/>Fondo: 33 cm;/media/import/fotosweb/moschino/151/moschino-128_1.jpg;/media/import/fotosweb/moschino/151/moschino-128_2.jpg;Height: 60 cm<br/>Width: 33 cm<br/>Depth: 33 cm;;;;;681.82;15/06/15;31/12/50;409.09;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,4,1;A740380541555;A740380541555UNICABLACK;Habilitado;Catálogo, Búsqueda;;BOLSO GYM SMILEY;BOLSO GYM SMILEY;;;IVA AL 21%;2;4;1;;PV15C;MOSCHINO;;;;;;;151;A740380541555;;;;/media/import/fotosweb/moschino/151/moschino-129_2.jpg;;;GYM SMILEY BAG;100% PVC;Alto: 22 cm <br/>Ancho: 32 cm<br/>Fondo: 34 cm;/media/import/fotosweb/moschino/151/moschino-129_1.jpg;/media/import/fotosweb/moschino/151/moschino-129_2.jpg;Height: 22 cm<br/>Width: 32 cm<br/>Depth: 34 cm;;;;;503.31;15/06/15;31/12/50;302.48;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;2,4,5;A760480541555;A760480541555UNICABLACK;Habilitado;Catálogo, Búsqueda;;MOCHILA SMILEY BANDERA;MOCHILA SMILEY BANDERA;;;IVA AL 21%;2;4;5;;PV15C;MOSCHINO;;;;;;;151;A760480541555;;;;/media/import/fotosweb/moschino/151/moschino-130_2.jpg;;;SMILEY FLAG BACKPACK;100% PVC;Alto: 41 cm<br/>Ancho: 29 cm<br/>Fondo: 12 cm;/media/import/fotosweb/moschino/151/moschino-130_1.jpg;/media/import/fotosweb/moschino/151/moschino-130_2.jpg;Height: 41 cm<br/>Width: 29 cm<br/>Depth: 12 cm;;;;;393.39;15/06/15;31/12/50;236.36;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;OBSESSY V646;OBSESSY V646UNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS THIERRY LASRY;GAFAS THIERRY LASRY;;;IVA AL 21%;4;3;1;;ANUAL;THIERRY LASRY;;;;;;;1000;OBSESSY V646;;;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-001_2.jpg;;;THIERRY LASRY SUNGLASSES;100% Acetate;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-001_1.jpg;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-001_2.jpg;;;;OS;;287.60;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;CHEEK V60;CHEEK V60UNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS THIERRY LASRY;GAFAS THIERRY LASRY;;;IVA AL 21%;4;3;1;;ANUAL;THIERRY LASRY;;;;;;;1000;CHEEK V60;;;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-002_2.jpg;;;THIERRY LASRY SUNGLASSES;100% Acetate;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-002_1.jpg;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-002_2.jpg;;;;OS;;307.44;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;SLUTTY 367;SLUTTY 367UNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS THIERRY LASRY;GAFAS THIERRY LASRY;;;IVA AL 21%;4;3;1;;ANUAL;THIERRY LASRY;;;;;;;1000;SLUTTY 367;;;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-004_2.jpg;;;THIERRY LASRY SUNGLASSES;100% Acetate;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-004_1.jpg;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-004_2.jpg;;;;OS;;315.70;30/12/99;30/12/99;.00;;1;;;1;;;;1
admin;base;1;configurable;Default;talla,color;4,3,1;SLUTTY 216;SLUTTY 216UNICAUNICO;Habilitado;Catálogo, Búsqueda;;GAFAS THIERRY LASRY;GAFAS THIERRY LASRY;;;IVA AL 21%;4;3;1;;ANUAL;THIERRY LASRY;;;;;;;1000;SLUTTY 216;;;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-005_2.jpg;;;THIERRY LASRY SUNGLASSES;100% Acetate;;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-005_1.jpg;/media/import/fotosweb/thierry_lasry/1000/thierry_lasry-005_2.jpg;;;;OS;;315.70;30/12/99;30/12/99;.00;;1;;;1;;;;1
